Date,Bid,Descript
2019/6/5,000651.SZ,格力电器 SZ 闻泰 科技 发行 股份 及 支付现金 购买 资产 并 募集 配套 资金 事项 获有 条件 通过 
2019/6/5,000651.SZ,格力电器 斥资 对外 投资 
2019/6/5,000651.SZ,每经点 丨 微信 下午 出 BUG 现已 修复 北向 资金 净 买入 中国 平安 格力电器 等 
2019/6/5,000651.SZ,北向 资金 净 买入 中国 平安 格力电器 等 公司 
2019/6/5,000651.SZ,每经点 丨 珠海 国资委 人士 格力 股权 转让 进展 会 第一 时间 公告 披露 月 境外 机构 大举 增持 中国 债券 G 概念股 午后 走强 
2019/6/5,000651.SZ,厚朴 要 联合 财团 接盘 格力电器 股权 珠海 国资委 人士 先 别 轻信 
2019/6/5,000651.SZ,厚朴 要 联合 财团 接盘 格力电器 股权 珠海 国资委 人士 先 别 轻信 
2019/6/5,000651.SZ,厚朴 或 联手 高瓴 及 格力 管理层 一起 竞购 格力电器 股权 
2019/6/5,000651.SZ,知情人 厚朴 投资 等 计划 收购 格力电器 少数 股权 
2019/6/5,000651.SZ,就 格力电器 股权 转让 厚朴 投资 领衔 财团 展开 深入 谈判 
2019/6/5,000651.SZ,厚朴 投资 个 月 内在 珠海 成立 家 公司 或 为 收购 格力 做 铺垫 
2019/6/6,000651.SZ,格力 集团 召开 格力 MTN 持有人 沟通 会 
2019/6/6,000651.SZ,谁 将 接盘 格力 董明珠 外界 很多 误读 决定权 在 珠海 国资委 
2019/6/6,000651.SZ,谁 将 接盘 格力 董明珠 外界 很多 误读 决定权 在 珠海 国资委 
2019/6/6,000651.SZ,厚朴 频繁 示爱 格力 谨慎 相待 
2019/6/7,000651.SZ,格力 举报 奥克斯 生产 不 合格 空调 提请 国家 市场 监督管理 总局 依法查处 
2019/6/8,000651.SZ,原创 热读 TOP 丨 实锤 出击 格力 举报 奥克斯 生产 销不 合格 售 空调 奥克斯 反击 
2019/6/9,000651.SZ,格力 Q 营收 被 小米 反超 董明珠 时间 短 说明 不了 什么 
2019/6/9,000651.SZ,董明珠 回应 小米 一季度 超越 格力 还 差得远 呢 
2019/6/10,000651.SZ,市场监管 总局 关注 格力 举报 奥克斯 事件 诉讼 纠纷 
2019/6/10,000651.SZ,对垒 持续 升级 中 奥克斯 报案 后 格力电器 再 回应 已备 好 证据 
2019/6/10,000651.SZ,人民日报 评 格力 举报 奥克斯 事件 站 对 不 站队 
2019/6/10,000651.SZ,人民日报 评 格力 举报 奥克斯 事件 站 对 不 站队 
2019/6/10,000651.SZ,万股 民 围观 格力 在线 battle 中国 强 企业 两 回合 战罢 你 支持 谁 
2019/6/10,000651.SZ,格力 实名 举报 奥克斯 背后 三百 骨干 被 挖 连年 专利 战 
2019/6/10,000651.SZ,格力 晒 证据 奥克斯 董事长 欢迎 监督 
2019/6/10,000651.SZ,格力 实名 举报 奥克斯 背后 多年 积怨 三百 骨干 被 挖 连年 专利 战 
2019/6/10,000651.SZ,奥克斯 回应 格力 提供 举报 材料 给 监管部门 欢迎 监督 
2019/6/10,000651.SZ,彻底 撕 了 奥克斯 回应 这是 诋毁 格力 再 怼 证据 都 准备 好 了 
2019/6/10,000651.SZ,格力 举报 奥克斯 空调 不 合格 双方 纷纷 回应 火药味 巨浓 产品 问题 诉讼 纠纷 
2019/6/10,000651.SZ,格力 回应 有 义务 向 国家 相关 部门 进行 反馈 
2019/6/10,000651.SZ,格力电器 回应 奥克斯 声明 已 准备 好 充分 证据 供 监管部门 调阅 并视 情况 适时 向 社会 公布 
2019/6/10,000651.SZ,格力 举报 奥克斯 空调 不 合格 这是 为何 
2019/6/10,000651.SZ,晚报 格力 举报 奥克斯 销售 不 合格 空调 奥克斯 回应 已 报案 百度 要求 近家 医疗 健康 平台 签排 他 协议 
2019/6/10,000651.SZ,格力 称 奥克斯 销售 不 合格 空调 奥克斯 强硬 回应 产品 问题 
2019/6/10,000651.SZ,奥克斯 回怼 格力 眼红 公司 线上 销量 不 正当竞争 已 报案 
2019/6/10,000651.SZ,格力 举报 奥克斯 造假 董明珠 为何 总 跟 奥克斯 过不去 
2019/6/10,000651.SZ,奥克斯 回应 被 格力 举报 不 正当竞争 行为 已 报案 
2019/6/10,000651.SZ,格力 公开 举报 奥克斯 宁波 市场 监管局 正在 核实 
2019/6/10,000651.SZ,宁波 市场 监管局 已 关注 并 正在 核实 格力 举报 奥克斯 事件 诉讼 纠纷 
2019/6/10,000651.SZ,奥克斯 格力 采用 诋毁 手段 属于 明显 的 不 正当竞争 行为 诉讼 纠纷 
2019/6/10,000651.SZ,奥克斯 回应 格力 举报 产品 不 合格 不 实 举报 已 报案 诉讼 纠纷 产品 问题 
2019/6/10,000651.SZ,奥克斯 官方 回应 格力 举报信 举报 不实 已 向 公安机关 报案 诉讼 纠纷 
2019/6/10,000651.SZ,格力 出 狠招 替 死对头 做 质检 顺手 举报 不 合格 这种 操作 你 赞成 吗 
2019/6/10,000651.SZ,实名 举报 格力电器 怒 怼 奥克斯 称其 销售 不 合格 空调 双方 竟是 老冤家 
2019/6/10,000651.SZ,格力 实名 举报 奥克斯 董明珠 曾 怼 其 不仅 挖人 还 偷 技术 
2019/6/10,000651.SZ,奥克斯 回应 格力 举报 产品 没有 任何 问题 总部 会 尽快 回复 诉讼 纠纷 
2019/6/10,000651.SZ,奥克斯 回应 格力 举报 产品 没有 任何 问题 总部 会 尽快 回复 
2019/6/10,000651.SZ,太刚 了 格力电器 举报 奥克斯 空调 不 合格 网友 点赞 良性 竞争 
2019/6/10,000651.SZ,格力 举报 奥克斯 产品 与 宣传 不符 检测 结论 均 不 合格 产品 问题 诉讼 纠纷 
2019/6/10,000651.SZ,格力电器 举报 奥克斯 空调 多 型号 产品 不 合格 
2019/6/10,000651.SZ,格力 向 市场监管 总局 发 举报信 举报 奥克斯 生产 销售 不 合格 空调 
2019/6/10,000651.SZ,格力电器 举报 奥克斯 空调 虚假 宣传 侵害 消费者 权益 欺诈 造假 诉讼 纠纷 
2019/6/10,000651.SZ,格力 微博发 举报信 举报 奥克斯 生产 销售 不 合格 空调 
2019/6/10,000651.SZ,格力电器 举报 奥克斯 空调 能效 比 和 制冷 消耗 功率 均 不 合格 
2019/6/10,000651.SZ,格力电器 举报 奥克斯 生产 销售 不 合格 空调 产品 产品 问题 诉讼 纠纷 
2019/6/10,000651.SZ,关注 格力 举报 奥克斯 市场监管 总局 深夜 回应 
2019/6/10,000651.SZ,厚朴 高瓴 或 再续 前缘 有意 联合 格力 管理层 竞购 格力 股权 
2019/6/10,000651.SZ,董明珠 谈 退休 生活 种花 写书 如果 在 格力 当 门卫 都 可以 
2019/6/10,000651.SZ,董明珠 回应 小米 Q 营收超 格力 还 差得远 呢 
2019/6/11,000651.SZ,前夕 格力 举报 奥克斯 小时 过 招数 回合 消费者 呼吁 权威部门 出实 锤 定音 
2019/6/11,000651.SZ,格力 举报 奥克斯 中 的 检测 结论 不能 作为 行政 执法 依据 
2019/6/11,000651.SZ,格力 无法 像 奥克斯 一样 便宜 但 不能 让 劣币 驱逐 良币 
2019/6/11,000651.SZ,格力 希望 能 对 空调 质量 与 能效 标识 做 一次 排查 和 改变 
2019/6/11,000651.SZ,央视 评 格力 实名 举报 奥克斯 即便 是 竞争对手 举报 也 无可非议 诉讼 纠纷 
2019/6/11,000651.SZ,格力电器 法务部 解释 公开 举报 奥克斯 原因 确实 与 员工 跳槽 相关 诉讼 纠纷 
2019/6/11,000651.SZ,格力 法务部 解释 公开 举报 奥克斯 确实 与 员工 跳槽 相关 
2019/6/11,000651.SZ,格力 与 奥克斯 专利 战 多年 谁 赢得 多 你 知道 吗 关心 吗 
2019/6/11,000651.SZ,每经点 丨 格力 今日 记者会 当场 开箱 检测 奥克斯 空调 人造肉 第一股 大跌 
2019/6/11,000651.SZ,奥克斯 空调 虚 高耗能 危害 在 哪 格力 回应 称有 三个 方面 
2019/6/11,000651.SZ,格力 媒体 采访 实录 希望 能 带动 行业 排查 和 改变 
2019/6/11,000651.SZ,晚报 滴滴 归还 遗失 物品 或 将 收费 奥克斯 被 曝 曾 从 格力 挖走 数百人 传 网易 云 音乐 将 与 虾米 合并 
2019/6/11,000651.SZ,格力 称 举报 奥克斯 与 无关 若 破坏 公平竞争 一定 站 出来 诉讼 纠纷 
2019/6/11,000651.SZ,格力 奥克斯 半夜 再 发声 嘴仗 升级 背后 有 什么 仇 什么 怨 
2019/6/11,000651.SZ,前夕 举报 竞争对手 格力电器 的 线 上 困局 
2019/6/11,000651.SZ,央视 评 格力 举报 奥克斯 即便 竞争对手 举报 也 无可非议 
2019/6/11,000651.SZ,格力 奥克斯 两大 巨头 打架 遭殃 的 可能 是 消费者 
2019/6/11,000651.SZ,被 举报 后 奥克斯 强硬 回应 格力 奥克斯 美的 那些 年 的 爱恨 情仇 
2019/6/11,000651.SZ,和 奥克斯 互 撕 格力电器 股价 涨近 家电 板块 集体 上攻 
2019/6/11,000651.SZ,格力 VS 奥克斯 董明珠 的 倔 脾气 老冤家 的 爆发力 
2019/6/11,000651.SZ,奥克斯 已成 格力 重要 对手 售价 太低 惹怒 董明珠 
2019/6/11,000651.SZ,回应 格力 举报信 奥克斯 以 损害 商 誉为 由 报案 宁波 警方 已 受理 诉讼 纠纷 
2019/6/11,000651.SZ,奥克斯 被 曝 曾 从 格力 挖走 数百人 能效 指数 的 虚报 是 行业 怪象 
2019/6/11,000651.SZ,浙江 市监局 回应 格力 举报 奥克斯 特殊 事件 快速 处理 
2019/6/11,000651.SZ,格力 举报 奥克斯 究竟 选择 性价比 还是 质量 
2019/6/11,000651.SZ,格力 VS 奥克斯 监管部门 已 介入 调查 
2019/6/11,000651.SZ,格力 奥克斯 互怼 小时 家电 板块 上攻 但 网友 吵翻 了 
2019/6/11,000651.SZ,格力电器 下午 将 召开 记者会 就 相关 事件 向 公众 作 说明 
2019/6/11,000651.SZ,格力电器 下午 将 在 珠海 总部 召开 记者 见面会 
2019/6/11,000651.SZ,格力电器 即将 就 举报 奥克斯 空调 作假 案 召开 记者会 向 公众 作出 进一步 说明 欺诈 造假 诉讼 纠纷 
2019/6/11,000651.SZ,格力电器 即将 就 举报 奥克斯 空调 作假 案 召开 记者会 向 公众 作出 进一步 说明 
2019/6/11,000651.SZ,每经点 丨 大涨 上交所 开展 科创板 技术 通关 测试 格力 举报 奥克斯 浙江 市场 监督局 成立 调查组 
2019/6/11,000651.SZ,格力 举报 奥克斯 空调 行业 品牌 前 三 市场占有率 超成 
2019/6/11,000651.SZ,格力 撕 逼 奥克斯 背后 的 个 逻辑 
2019/6/11,000651.SZ,浙江省 市 市场 监督局 成立 联合 调查组 调查 格力 举报 奥克斯 事件 诉讼 纠纷 
2019/6/11,000651.SZ,浙江省 市 市场 监督局 成立 联合 调查组 调查 格力 举报 奥克斯 事件 
2019/6/11,000651.SZ,奥克斯 回应 格力 采用 不 正当 手段 诋毁 同行 诉讼 纠纷 
2019/6/11,000651.SZ,格力 举报 奥克斯 后 国家 市场监管 总局 和 中消协 表态 了 
2019/6/11,000651.SZ,中消协 高度 关注 格力电器 举报 奥克斯 事件 
2019/6/11,000651.SZ,格力 与 奥克斯 隔空 大战 小时 全记录 蝴蝶效应 掀起 行业 风暴 
2019/6/11,000651.SZ,格力 举报 奥克斯 事件 继续 发酵 检测 机构 宁波市 监局 分别 发声 
2019/6/11,000651.SZ,中消协 回应 格力 举报 奥克斯 空调 事件 期待 尽早 给出 结论 
2019/6/11,000651.SZ,宁波市 市场 监督 管理局 人士 格力 的 数据 只能 作为 证据 尚需 核实 
2019/6/11,000651.SZ,家用电器 格力 举报 奥克斯 事件 点评 荐 股 
2019/6/11,000651.SZ,中国 官方 回应 格力 举报 奥克斯 尽快 核实 依法 处置 
2019/6/11,000651.SZ,每经点 丨 四川 电子 检验所 对 格力 送检 样品 检测 结果 负责 北向 资金 净流入 超亿 
2019/6/11,000651.SZ,因 能效 虚标 奥克斯 遭 格力 实名 举报 国家 市场监管 总局 正 调查核实 将 依法 处置 
2019/6/11,000651.SZ,格力 怼 奥克斯 事件 升级 市场监管 总局 深夜 发声 格力 开盘 微跌 
2019/6/11,000651.SZ,中消协 格力 公司 实名 举报 奥克斯 空调 事件 关乎 消费者 权益 诉讼 纠纷 
2019/6/11,000651.SZ,检出 奥克斯 产品 不 合格 四川 电子 检验所 对 格力 送检 样品 检测 结果 负责 产品 问题 
2019/6/11,000651.SZ,独家 丨 检出 奥克斯 产品 不 合格 四川 电子 检验所 对 格力 送检 样品 检测 结果 负责 产品 问题 
2019/6/11,000651.SZ,格力 公开 举报 奥克斯 空调 产品 事件 进展 
2019/6/11,000651.SZ,日 公司 新闻 聚焦 格力 举报 奥克斯 方 大系 二度 举牌 凌钢 股份 控制 人 变化 诉讼 纠纷 
2019/6/11,000651.SZ,中 金 格力 举报 奥克斯 反映 空调 市场 基本面 不佳 
2019/6/11,000651.SZ,格力 奥克斯 互 掐 国家 市场监管 总局 连夜 介入 
2019/6/11,000651.SZ,国家 市场 监督 总局 回应 格力 举报 奥克斯 正 调查核实 将 依法 处置 
2019/6/11,000651.SZ,格力电器 举报 奥克斯 空调 不 合格 国家 市场 监督管理 总局 称 已 责成 展开 调查 产品 问题 诉讼 纠纷 
2019/6/11,000651.SZ,被 董明珠 手 撕 的 奥克斯 曾 疯狂 挖角 格力 员工 因 专利 赔万 
2019/6/11,000651.SZ,董明珠 正面 刚 刷屏 格力 公开 举报 奥克斯 空调 不 合格 奥克斯 已 报警 产品 问题 诉讼 纠纷 
2019/6/11,000651.SZ,格力 举报 奥克斯 市场 监管部门 正在 调查核实 
2019/6/11,000651.SZ,格力电器 怒 怼 奥克斯 遭 强硬 回应 双方 多次 对簿公堂 奥克斯 涉诉 达 起 诉讼 纠纷 
2019/6/11,000651.SZ,格力 举报 奥克斯 背后 是 商场 如 战场 还是 业界 良心 
2019/6/11,000651.SZ,用 事实 说话 格力电器 举报 奥克斯 造假 
2019/6/11,000651.SZ,格力 举报 奥克斯 空调 大战 升级 
2019/6/11,000651.SZ,格力 公开 举报 奥克斯 奥克斯 官微 回应 举报 不 实 
2019/6/11,000651.SZ,格力 奥克斯 开 撕 火药味 十足 淘 空调 你 买 谁 的 账 
2019/6/11,000651.SZ,格力 举报 奥克斯 空调 虚标 能效 市场监管 总局 介入 调查 
2019/6/11,000651.SZ,格力 与 奥克斯 舌战 二 回合 后 市场监管 总局 深夜 发声 
2019/6/11,000651.SZ,这边 实名 举报 那边 奋起 报警 市场监管 总局 回应 格力 与 奥克斯 两家 杠上 了 美的 坐收 渔人之利 
2019/6/11,000651.SZ,销售 旺季 格力 实名 举报 奥克斯 空调 老大 为啥 要告 小弟 
2019/6/11,000651.SZ,家电行业 周报 美的 空调 第一 小米 小熊 居 小家电 前列 
2019/6/11,000651.SZ,家电行业 周报 青岛海尔 拟变 海尔 智家 智慧 家庭 发展 加速 
2019/6/12,000651.SZ,格力 奥克斯 大战 生变 检测 机构 变脸 一 涉事 产品 个 月 前 抽检 合格 
2019/6/12,000651.SZ,伤敌 一千 自损 八百 格力 狙击 奥克斯 一日 蒸发 市值 亿 董明珠 大动干戈 为 哪般 连续 下跌 
2019/6/12,000651.SZ,格力电器 将 继续 不 限量 购买 奥克斯 相关 空调 产品 送检 
2019/6/12,000651.SZ,格力电器 将 继续 通过 各类 渠道 不 限量 购买 奥克斯 相关 空调 产品 并 进行 检测 
2019/6/12,000651.SZ,奥克斯 回应 格力 质疑 提请 权威 检测 机构 监督 检测 
2019/6/12,000651.SZ,四川省 电子产品 监督 检验所 格力 送检 的 奥克斯 空调 经过 公证 样品 已 严格 封存 
2019/6/12,000651.SZ,京东 空调 销量 榜 发布 奥克斯 居 榜首 美的 格力 分列 二三 
2019/6/12,000651.SZ,午报 搜狐 新 社交 产品 狐友 APP 下架 一周 格力 举报 奥克斯 原因 确实 与 员工 跳槽 有关 
2019/6/12,000651.SZ,长园 集团 股权 争夺 烽烟 再起 董事长 出击 增持 格力 逼近 举牌 线 
2019/6/12,000651.SZ,奥克斯 格力 举报 产品 在 市场监管 总局 抽检 中 合格 
2019/6/12,000651.SZ,奥克斯 回应 格力 已 提请 国家 市场监管 总局 监督 检测 
2019/6/12,000651.SZ,奥克斯 空调 回应 格力 提出 能效 质疑 
2019/6/12,000651.SZ,奥克斯 回应 格力 举报 产品 问题 已 请 权威机构 检测 
2019/6/12,000651.SZ,格力电器 脚踢 奥克斯 空调 江湖 风云 再起 为 哪般 
2019/6/12,000651.SZ,视频 格力 开 撕 奥克斯 竞争 由来已久 
2019/6/12,000651.SZ,格力 逼近 举牌 线 后 董事长 拟 增持 长园 集团 封 涨停 
2019/6/12,000651.SZ,格力电器 详解 举报 奥克斯 巨头 互 撕 为 哪般 
2019/6/12,000651.SZ,格力 与 奥克斯 交战 背后 年 空调 行情 不 理想 
2019/6/12,000651.SZ,格力 奥克斯 舌战 引发 热议 市场 监管部门 介入 调查 
2019/6/12,000651.SZ,格力 举报 奥克斯 追问 动机 不如 查清 事实 
2019/6/12,000651.SZ,格力 举报 奥克斯 空调 不 合格 高管 一夜 没睡 研究 如何 应对 
2019/6/12,000651.SZ,格力 公开 举报 后 再 开 记者会 奥克斯 集团 拒谈 具体 质量 问题 
2019/6/12,000651.SZ,格力 称 采购 奥克斯 数十台 空调 公证 后 送检 款 能耗 虚高 偏差 大 
2019/6/12,000651.SZ,格力 回应 举报 奥克斯 空调 能效 偏差 超过 国家标准 允许 
2019/6/12,000651.SZ,格力 与 奥克斯 的 举报 与 反击战 格力 又 回应 了 什么 
2019/6/12,000651.SZ,视频 格力 回应 举报 奥克斯 侵害 消费者 利益 破坏 竞争 诉讼 纠纷 
2019/6/12,000651.SZ,电商 大战 前 格力 举报 奥克斯 专家 格力 或 掌握 确凿证据 
2019/6/12,000651.SZ,格力电器 披露 举报 详情 奥克斯 报案 已获 宁波 警方 受理 
2019/6/12,000651.SZ,格力 大招 下 奥克斯 胜算 多少 行情 不好 谁 是 真正 的 王 
2019/6/12,000651.SZ,格力 举报 引 争议 被 指 不 公平竞争 且 无 绝对 效力 死 磕 奥克斯 凸显 竞争 加剧 一季度 存货 超亿 
2019/6/12,000651.SZ,格力 与 奥克斯 多年 恩怨 终因 一封 举报信 暴露 无声 硝烟 背后 直指 专利 拼争 
2019/6/12,000651.SZ,三方 监管部门 回应 格力 举报 奥克斯 专家 提醒 上市公司 信披 要 跟上 
2019/6/12,000651.SZ,格力 向 奥克斯 开战 
2019/6/12,000651.SZ,格力 奥克斯 重庆 暗战 格力 淡定 奥克斯 激动 
2019/6/12,000651.SZ,营收 下滑 净利润 下降 不止 家电业 这些 行业 竞争 也 在 加剧 
2019/6/13,000651.SZ,奥克斯 廉价 空调 称霸 线 上动 了 格力 及 经销商 的 奶酪 
2019/6/13,000651.SZ,格力电器 公司 仅 少数 几款 产品 的 电机 为 永磁 电机 
2019/6/13,000651.SZ,格力电器 的 业绩 隐忧 经销商 大举 进行 的 空调 抵押借款 
2019/6/13,000651.SZ,家电 板块 盈利 预期 仍处 底部 格力电器 早盘 跌超 
2019/6/13,000651.SZ,奥克斯 回击 监管部门 抽检 公司 空调 合格 格力 死 磕 将 通过 各类 渠道 买 奥克斯 空调 检测 
